lat,lon,ts,tid,vid
49.292518615722656,-122.85276794433594,1498615794,9043718,16507
49.31876754760742,-122.85566711425781,1498615794,9043807,16534
49.278865814208984,-122.8485336303711,1498615794,9043833,16510
49.28506851196289,-122.82886505126953,1498615794,9043933,3324
49.297481536865234,-122.81248474121094,1498615794,9043934,3344
49.27461624145508,-122.79923248291016,1498615794,9043981,3337
49.29558181762695,-122.8425521850586,1498615794,9043982,3310
49.276634216308594,-122.83937072753906,1498615794,9044200,16559
49.296382904052734,-122.81777954101562,1498615794,9044230,1342
49.275901794433594,-122.79850006103516,1498615794,9044402,16515
49.28044891357422,-122.80829620361328,1498615794,9044454,16558
49.292816162109375,-122.78506469726562,1498615794,9044641,16562
49.27579879760742,-122.798583984375,1498615794,9044906,16506
49.307918548583984,-122.7874526977539,1498615794,9044907,16535
49.29276657104492,-122.79025268554688,1498615794,9045123,14029
49.25505065917969,-122.78265380859375,1498615794,9045166,3315
49.27996826171875,-122.79399871826172,1498615794,9045198,3338
49.29126739501953,-122.7781982421875,1498615794,9045399,16553
49.292999267578125,-122.75711822509766,1498615794,9045580,14027
49.34785079956055,-123.02770233154297,1498615794,9045799,9621
49.28591537475586,-123.11686706542969,1498615794,9045800,9760
49.28573226928711,-123.0565185546875,1498615794,9045817,9730
49.33298110961914,-123.03790283203125,1498615794,9045838,9742
49.32120132446289,-123.03848266601562,1498615794,9045873,9658
49.2825813293457,-123.11164855957031,1498615794,9045895,9546
49.30763244628906,-123.00704956054688,1498615794,9046268,9618
49.30528259277344,-123.0287857055664,1498615794,9046411,1543
49.31398391723633,-123.00431823730469,1498615794,9046462,9769
49.336734771728516,-123.03890228271484,1498615794,9046621,1517
49.3383674621582,-123.03571319580078,1498615794,9046744,9747
49.310482025146484,-123.07023620605469,1498615794,9046787,9611
49.335731506347656,-123.0407485961914,1498615794,9046813,9627
49.31096649169922,-123.08146667480469,1498615794,9046821,9715
49.335533142089844,-123.04959869384766,1498615794,9047002,9734
49.31926727294922,-123.07238006591797,1498615794,9047024,9771
49.31096649169922,-123.08146667480469,1498615794,9047030,9754
49.34543228149414,-123.05571746826172,1498615794,9047239,9743
49.317081451416016,-123.07319641113281,1498615794,9047253,9756
49.34076690673828,-123.07191467285156,1498615794,9047275,9777
49.37223434448242,-123.09839630126953,1498615794,9047464,9773
49.313316345214844,-123.04290008544922,1498615794,9047466,9708
49.336551666259766,-123.08326721191406,1498615794,9047506,9632
49.321468353271484,-123.09539794921875,1498615794,9047676,9643
49.329898834228516,-123.10649871826172,1498615794,9047718,9770
49.30646514892578,-123.03205108642578,1498615794,9047944,9780
49.311283111572266,-123.08216857910156,1498615794,9047967,9723
49.309165954589844,-123.06725311279297,1498615794,9047992,9655
49.32701873779297,-123.1385498046875,1498615794,9048051,9634
49.31520080566406,-123.08106994628906,1498615794,9048062,9766
0.0,0.0,1498615794,9048064,9619
49.31753158569336,-123.02083587646484,1498615794,9048080,9720
49.316734313964844,-123.02397918701172,1498615794,9048122,9667
49.32194900512695,-123.06204986572266,1498615794,9048429,9624
49.32400131225586,-123.12158203125,1498615794,9048430,9648
49.28291702270508,-123.11882019042969,1498615794,9048431,9785
49.326351165771484,-123.12881469726562,1498615794,9048476,9664
49.32014846801758,-123.08943176269531,1498615794,9048499,9642
49.32456588745117,-123.12313079833984,1498615794,9048518,9772
49.28291702270508,-123.11882019042969,1498615794,9048836,9752
49.323917388916016,-123.12158203125,1498615794,9048843,9775
49.28483200073242,-123.12174987792969,1498615794,9048883,9622
49.3348503112793,-123.08809661865234,1498615794,9048916,9783
49.316734313964844,-123.08463287353516,1498615794,9048948,9753
49.32623291015625,-123.12886810302734,1498615794,9049024,9653
49.315101623535156,-123.0808334350586,1498615794,9049002,9615
49.31924819946289,-123.10663604736328,1498615794,9135462,81216
49.340415954589844,-123.25971984863281,1498615794,9135532,81207
49.33584976196289,-123.18614959716797,1498615794,9135560,80802
49.328617095947266,-123.15914916992188,1498615794,9135605,11303
49.33290100097656,-123.14593505859375,1498615794,9135630,11317
49.29118347167969,-123.13148498535156,1498615794,9135692,81215
49.341365814208984,-123.23456573486328,1498615794,9135698,81214
49.327701568603516,-123.15233612060547,1498615794,9135731,80803
49.328617095947266,-123.15941619873047,1498615794,9135784,81201
49.33245086669922,-123.04693603515625,1498615794,9135804,16604
49.333099365234375,-123.03787994384766,1498615794,9135838,80903
49.327049255371094,-123.14820098876953,1498615794,9135848,80907
49.32698440551758,-123.13932037353516,1498615794,9135868,80904
49.3269157409668,-123.13905334472656,1498615794,9135913,11316
49.32536697387695,-123.12975311279297,1498615794,9135947,16605
49.32948303222656,-123.15675354003906,1498615794,9141315,80996
49.35358428955078,-123.25395202636719,1498615794,9135976,80712
49.17005157470703,-122.95358276367188,1498615794,9050817,9224
49.1488151550293,-122.8904800415039,1498615794,9050828,9219
49.16976547241211,-122.97386932373047,1498615794,9050865,7189
49.163482666015625,-123.13372039794922,1498615794,9050866,7379
49.186981201171875,-123.11141967773438,1498615794,9050951,9280
49.13406753540039,-122.89093017578125,1498615794,9050966,7480
49.1711311340332,-122.91107940673828,1498615794,9051030,7248
49.189117431640625,-122.84770202636719,1498615794,9051188,7493
49.13401794433594,-122.89646911621094,1498615794,9051270,7209
49.177181243896484,-122.89128112792969,1498615794,9051300,7391
49.13359832763672,-122.84715270996094,1498615794,9051415,7476
49.13401794433594,-122.88401794433594,1498615794,9051432,7479
49.1329345703125,-122.8427963256836,1498615794,9051436,7302
49.178016662597656,-122.89006805419922,1498615794,9051437,7256
49.19468307495117,-122.88763427734375,1498615794,9051518,7423
49.14903259277344,-122.89029693603516,1498615794,9051548,7473
49.15188217163086,-122.89043426513672,1498615794,9051671,7365
49.158817291259766,-122.89043426513672,1498615794,9051672,7380
49.198368072509766,-122.88348388671875,1498615794,9051673,7457
49.13388442993164,-122.87841796875,1498615794,9051687,7193
49.19144821166992,-122.83706665039062,1498615794,9052006,7504
49.18341827392578,-122.80103302001953,1498615794,9052005,7308
49.18881607055664,-122.84851837158203,1498615794,9052007,7455
49.1113166809082,-122.7010498046875,1498615794,9052056,7372
49.18035125732422,-122.8008804321289,1498615794,9052088,7364
49.11146545410156,-122.72828674316406,1498615794,9052090,7265
49.119632720947266,-122.84539794921875,1498615794,9052418,7332
49.03736877441406,-122.80111694335938,1498615794,9052441,7452
49.027618408203125,-122.8024673461914,1498615794,9052470,7374
49.10941696166992,-122.83715057373047,1498615794,9052478,7277
49.17359924316406,-122.84593200683594,1498615794,9052513,7263
49.18903350830078,-122.8479995727539,1498615794,9052524,7329
49.12626647949219,-122.84526824951172,1498615794,9052528,7498
49.1327018737793,-122.83871459960938,1498615794,9052529,7460
49.13346862792969,-122.841552734375,1498615794,9052870,7492
49.179481506347656,-122.86785125732422,1498615794,9052953,7331
49.191566467285156,-122.84808349609375,1498615794,9053156,7429
49.126834869384766,-122.841064453125,1498615794,9053162,7385
49.180633544921875,-122.8454360961914,1498615794,9053195,7494
49.13706588745117,-122.85668182373047,1498615794,9053203,7348
49.18903350830078,-122.84925079345703,1498615794,9053216,7477
49.159034729003906,-122.83456420898438,1498615794,9053355,7453
49.1658821105957,-122.83463287353516,1498615794,9053389,7362
49.180965423583984,-122.78988647460938,1498615794,9053572,7483
49.18259811401367,-122.84538269042969,1498615794,9053588,7447
49.162349700927734,-122.77886962890625,1498615794,9053694,7481
49.19221878051758,-122.85076904296875,1498615794,9053716,7459
49.1336669921875,-122.80221557617188,1498615794,9053733,7338
49.19143295288086,-122.80548095703125,1498615794,9053734,7465
49.1884651184082,-122.78977966308594,1498615794,9053802,7350
49.13349914550781,-122.84186553955078,1498615794,9053804,7482
49.18956756591797,-122.84971618652344,1498615794,9054068,7466
49.18881607055664,-122.84874725341797,1498615794,9054069,7488
49.2019157409668,-122.78977966308594,1498615794,9054121,7384
49.11935043334961,-122.89221954345703,1498615794,9054371,7357
49.199684143066406,-122.94951629638672,1498615794,9054372,7272
49.17013168334961,-122.95355224609375,1498615794,9054393,7373
49.13633346557617,-122.89041900634766,1498615794,9054461,7363
49.155548095703125,-122.822265625,1498615794,9054613,7428
49.155517578125,-122.81849670410156,1498615794,9054681,7463
49.11180114746094,-122.8171157836914,1498615794,9054828,7402
49.10636520385742,-122.6600341796875,1498615794,9054829,7352
49.11180114746094,-122.81884765625,1498615794,9054838,7475
49.17074966430664,-122.81330108642578,1498615794,9055008,7444
49.03883361816406,-122.80118560791016,1498615794,9055009,7390
49.15868377685547,-122.8015365600586,1498615794,9055045,7496
49.055484771728516,-122.88441467285156,1498615794,9055069,9243
49.03794860839844,-122.86746978759766,1498615794,9055070,9282
49.04664993286133,-122.80120086669922,1498615794,9055071,9258
49.09148406982422,-122.91346740722656,1498615794,9055072,9263
49.19183349609375,-123.11499786376953,1498615794,9055073,9279
49.03216552734375,-122.8675308227539,1498615794,9055183,9257
49.195098876953125,-123.1263656616211,1498615794,9055197,9260
49.13275146484375,-123.08699798583984,1498615794,9055198,9246
49.09080123901367,-122.92371368408203,1498615794,9055199,9283
49.041568756103516,-122.80120086669922,1498615794,9055200,9256
49.051082611083984,-122.80131530761719,1498615794,9055201,9281
49.133731842041016,-122.89041900634766,1498615794,9055522,7489
49.118751525878906,-122.71170043945312,1498615794,9055523,7304
49.11800003051758,-122.65508270263672,1498615794,9055554,7319
49.119117736816406,-122.84159851074219,1498615794,9055555,7325
49.19314956665039,-122.80448150634766,1498615794,9055689,7424
49.10905075073242,-122.80093383789062,1498615794,9055709,7328
49.11391830444336,-122.80106353759766,1498615794,9055738,7343
49.20009994506836,-122.9482192993164,1498615794,9055854,17511
49.162715911865234,-122.8400650024414,1498615794,9055855,17525
49.16413116455078,-122.66036987304688,1498615794,9055856,17523
49.171451568603516,-122.94893646240234,1498615794,9055878,1359
49.11970138549805,-122.84539794921875,1498615794,9055905,7320
49.11873245239258,-122.7245864868164,1498615794,9055934,7155
49.16838455200195,-123.1366195678711,1498615794,9055954,7431
49.14628219604492,-123.18133544921875,1498615794,9055975,16107
49.14070129394531,-123.1019515991211,1498615794,9055976,16133
49.133968353271484,-123.09210205078125,1498615794,9056027,16134
49.12641525268555,-123.18376922607422,1498615794,9056035,7436
49.159568786621094,-123.12539672851562,1498615794,9056102,16115
49.17023468017578,-123.1409683227539,1498615794,9056088,7416
49.16421890258789,-123.13648223876953,1498615794,9056321,16121
49.12641525268555,-123.1836166381836,1498615794,9056371,16117
49.155601501464844,-123.1442642211914,1498615794,9056397,16135
49.1251335144043,-123.17113494873047,1498615794,9056426,7438
49.13344955444336,-123.08830261230469,1498615794,9056587,7407
49.17774963378906,-123.13652038574219,1498615794,9056612,16120
49.13523483276367,-123.06449890136719,1498615794,9056632,7419
49.14326858520508,-123.13668060302734,1498615794,9056652,16110
49.16976547241211,-123.1366195678711,1498615794,9056668,16119
49.16471862792969,-123.13484954833984,1498615794,9056972,7411
49.13486862182617,-123.06493377685547,1498615794,9056994,16118
49.210533142089844,-123.0755844116211,1498615794,9057180,7408
49.17018127441406,-123.10753631591797,1498615794,9057186,16138
49.14503479003906,-123.09183502197266,1498615794,9057221,16113
49.18455123901367,-123.0869140625,1498615794,9057222,16114
49.19198226928711,-123.11946868896484,1498615794,9057355,16131
49.13351821899414,-123.15084838867188,1498615794,9057356,7439
49.19198226928711,-123.08081817626953,1498615794,9057422,7412
49.16816711425781,-123.13646697998047,1498615794,9057432,7403
49.13123321533203,-123.18720245361328,1498615794,9057437,16103
49.169883728027344,-123.0150146484375,1498615794,9057586,7214
49.169883728027344,-123.01544952392578,1498615794,9057646,9419
49.169883728027344,-123.01557922363281,1498615794,9057694,9446
49.18465042114258,-123.11903381347656,1498615794,9057598,7399
49.18018341064453,-123.13658142089844,1498615794,9057600,9407
49.12641525268555,-123.18312072753906,1498615794,9057621,9412
49.184017181396484,-123.13655090332031,1498615794,9057585,16013
49.126434326171875,-123.18403625488281,1498615794,9057587,7280
49.15283203125,-123.16981506347656,1498615794,9057595,16007
49.162784576416016,-123.1489486694336,1498615794,9057742,9461
49.162784576416016,-123.14888000488281,1498615794,9057748,16045
49.12946701049805,-123.18714904785156,1498615794,9057781,9410
49.16958236694336,-123.1366195678711,1498615794,9057800,7176
49.12641525268555,-123.18363189697266,1498615794,9057811,9432
49.139400482177734,-123.19173431396484,1498615794,9057826,9466
49.18468475341797,-123.1288833618164,1498615794,9057854,7286
49.19951629638672,-122.949951171875,1498615794,9057787,3289
49.18468475341797,-123.12921905517578,1498615794,9057801,14033
49.19990158081055,-122.94869995117188,1498615794,9057825,9430
49.18455123901367,-123.0873031616211,1498615794,9057835,7279
49.169517517089844,-123.0,1498615794,9057855,9460
49.17378234863281,-123.13056945800781,1498615794,9058250,9447
49.225284576416016,-123.07658386230469,1498615794,9058265,9404
49.224815368652344,-123.04183197021484,1498615794,9058270,9405
49.19123458862305,-123.1245346069336,1498615794,9058293,9463
49.20801544189453,-123.14068603515625,1498615794,9058432,7418
49.24016571044922,-123.2226333618164,1498615794,9058452,8068
49.264949798583984,-123.2441177368164,1498615794,9058486,7405
49.1920166015625,-123.12446594238281,1498615794,9058487,7434
49.18246841430664,-122.73253631591797,1498615794,9058516,7454
49.11973190307617,-122.6684341430664,1498615794,9058527,7468
49.13311767578125,-122.6684341430664,1498615794,9058545,7426
49.17698287963867,-122.68903350830078,1498615794,9058591,7387
49.13573455810547,-122.72923278808594,1498615794,9059248,9231
49.08155059814453,-122.57945251464844,1498615794,9059261,9235
49.060482025146484,-122.4691162109375,1498615794,9059285,7478
49.13013458251953,-122.71623229980469,1498615794,9059296,9218
49.078765869140625,-122.66919708251953,1498615794,9059461,7353
49.0456657409668,-122.73656463623047,1498615794,9059470,7425
49.11823272705078,-122.6746826171875,1498615794,9059471,7334
49.22251510620117,-122.81424713134766,1498615794,9059692,14014
49.248050689697266,-122.8941650390625,1498615794,9059741,9213
49.16813278198242,-122.68306732177734,1498615794,9059778,9212
49.16279983520508,-122.64703369140625,1498615794,9059957,7318
49.15098190307617,-122.645751953125,1498615794,9059990,7448
49.15971755981445,-123.08651733398438,1498615794,9073992,9276
49.08769989013672,-123.06172943115234,1498615794,9073993,9285
49.01034927368164,-123.08309936523438,1498615794,9074004,9250
49.13258361816406,-123.08709716796875,1498615794,9074021,9241
49.01898193359375,-123.07586669921875,1498615794,9074061,9239
49.05388259887695,-123.07891845703125,1498615794,9074062,9254
49.03143310546875,-123.0687026977539,1498615794,9060447,9269
49.13668441772461,-123.08688354492188,1498615794,9060448,9249
49.03200149536133,-123.06749725341797,1498615794,9060480,9278
49.09786605834961,-123.0791015625,1498615794,9060487,9255
49.09016799926758,-123.05813598632812,1498615794,9060606,8060
49.04993438720703,-123.05816650390625,1498615794,9060623,8028
49.19091796875,-123.12308502197266,1498615794,9060664,8066
49.13228225708008,-123.08696746826172,1498615794,9060668,8031
49.15363311767578,-122.97816467285156,1498615794,9060810,7366
49.131717681884766,-123.04408264160156,1498615794,9060853,7324
49.20406723022461,-122.87498474121094,1498615794,9060875,7449
49.220516204833984,-122.6495361328125,1498615794,9061014,8048
49.22919845581055,-122.68952941894531,1498615794,9061057,14028
49.2203483581543,-122.56721496582031,1498615794,9061058,3343
49.27593231201172,-122.79810333251953,1498615794,9061012,14016
49.274017333984375,-122.79167938232422,1498615794,9061013,3340
49.2203483581543,-122.55868530273438,1498615794,9061113,14036
49.229400634765625,-122.689453125,1498615794,9061115,3342
49.22624969482422,-122.8238296508789,1498615794,9061422,3334
49.23306655883789,-122.88241577148438,1498615794,9061424,3357
49.221431732177734,-122.6590347290039,1498615794,9061425,14020
49.28105163574219,-123.01326751708984,1498615794,9066961,1506
49.398216247558594,-123.2476806640625,1498615794,9136014,11320
49.30758285522461,-123.01525115966797,1498615794,9067263,1516
49.25944900512695,-123.2513656616211,1498615794,9067430,1528
49.268882751464844,-123.24897003173828,1498615794,9067783,1521
49.22555160522461,-122.67633056640625,1498615794,9068540,16503
49.216800689697266,-122.66649627685547,1498615794,9068640,16552
49.2203483581543,-122.59783172607422,1498615794,9068719,16532
49.216766357421875,-122.66622924804688,1498615794,9068721,16548
49.21965026855469,-122.5965805053711,1498615794,9068757,16547
49.21208190917969,-122.58976745605469,1498615794,9068822,16523
49.21963119506836,-122.59732055664062,1498615794,9068930,16554
49.191749572753906,-122.57278442382812,1498615794,9069027,17509
49.22010040283203,-122.47505187988281,1498615794,9069051,16505
49.20804977416992,-122.97360229492188,1498615794,9069111,1502
49.04608154296875,-122.87836456298828,1498615794,9069301,1364
49.03950119018555,-122.86746978759766,1498615794,9069319,17517
49.03253173828125,-122.80126953125,1498615794,9069421,17526
49.017051696777344,-122.79166412353516,1498615794,9069503,1370
49.03278350830078,-122.80113220214844,1498615794,9069620,17514
49.04428482055664,-122.78468322753906,1498615794,9069640,17529
49.22195053100586,-123.01014709472656,1498615794,9069753,1524
49.222251892089844,-123.00468444824219,1498615794,9070445,1522
49.11141586303711,-122.7171859741211,1498615794,9070627,17512
49.209800720214844,-122.85546875,1498615794,9070734,17518
49.19300079345703,-122.80075073242188,1498615794,9070838,17534
49.199134826660156,-122.86672973632812,1498615794,9070852,17530
49.137451171875,-122.88866424560547,1498615794,9070981,17524
49.13363265991211,-122.85552978515625,1498615794,9070982,17519
49.10448455810547,-122.8678207397461,1498615794,9071006,1368
49.08755111694336,-123.06233215332031,1498615794,9071531,17531
49.035316467285156,-123.06723022460938,1498615794,9071649,1544
49.22053146362305,-122.8978500366211,1498615794,9071726,16527
49.18611526489258,-123.14533233642578,1498615794,9071895,16116
49.133399963378906,-123.09351348876953,1498615794,9071987,1505
49.1711311340332,-123.14013671875,1498615794,9072101,11308
49.1688346862793,-123.13580322265625,1498615794,9072173,1529
49.169132232666016,-123.00354766845703,1498615794,9072220,7276
49.292816162109375,-122.79026794433594,1498615794,9073255,16546
49.29838180541992,-122.77833557128906,1498615794,9073275,16528
49.1380500793457,-122.7343978881836,1498615794,9058846,7422
49.15909957885742,-122.78321838378906,1498615794,9058891,7204
49.10755157470703,-122.66580200195312,1498615794,9058892,7311
49.10661697387695,-122.65816497802734,1498615794,9058927,7305
49.17263412475586,-122.81829833984375,1498615794,9058744,7389
49.12533187866211,-122.70549774169922,1498615794,9058778,7388
49.18881607055664,-122.84915161132812,1498615794,9058783,7472
49.15828323364258,-122.78133392333984,1498615794,9058822,7188
49.286651611328125,-123.12169647216797,1498615946,9017966,9503
49.272666931152344,-123.16083526611328,1498615946,9017967,9517
49.28496551513672,-123.12028503417969,1498615946,9017992,9476
49.27263259887695,-123.15872955322266,1498615946,9018032,9536
49.201866149902344,-123.1398696899414,1498615946,9018199,9561
49.257667541503906,-123.1729507446289,1498615946,9018208,9672
49.28081512451172,-123.12670135498047,1498615946,9018209,9568
49.266151428222656,-123.16836547851562,1498615946,9018105,9705
49.23473358154297,-123.17393493652344,1498615946,9018117,9499
49.26423263549805,-123.16819763183594,1498615946,9018204,9674
49.20931625366211,-123.11613464355469,1498615946,9018726,2540
49.2288818359375,-123.10151672363281,1498615946,9018728,2570
49.26708221435547,-123.10075378417969,1498615946,9018730,2518
49.2109489440918,-123.10137939453125,1498615946,9018727,2508
49.25699996948242,-123.1012191772461,1498615946,9018729,2522
49.27913284301758,-123.0997314453125,1498615946,9018731,2529
49.28518295288086,-123.11206817626953,1498615946,9018889,2564
49.26448440551758,-123.10098266601562,1498615946,9018891,2557
49.257999420166016,-123.10115051269531,1498615946,9018892,2537
49.21644973754883,-123.1019515991211,1498615946,9018894,2544
49.27956771850586,-123.09971618652344,1498615946,9018890,2527
49.23786544799805,-123.10160064697266,1498615946,9018893,2524
49.28226852416992,-123.09856414794922,1498615946,9019327,2209
49.26860046386719,-123.18485260009766,1498615946,9019333,2202
49.26583480834961,-123.24893188476562,1498615946,9019384,2238
49.277732849121094,-123.12529754638672,1498615946,9019385,2107
49.267032623291016,-123.23958587646484,1498615946,9019435,2264
49.26811599731445,-123.15323638916016,1498615946,9019436,2280
49.26861572265625,-123.1861801147461,1498615946,9019452,2286
49.28386688232422,-123.11358642578125,1498615946,9019466,2284
49.2848014831543,-123.05838012695312,1498615946,9019476,2278
49.28704833984375,-123.14146423339844,1498615946,9019777,2226
49.280033111572266,-123.11222076416016,1498615946,9019904,2198
49.289817810058594,-123.13804626464844,1498615946,9019951,2269
49.28971862792969,-123.13275146484375,1498615946,9019952,2101
49.2896842956543,-123.13268280029297,1498615946,9019953,2183
49.286434173583984,-123.11768341064453,1498615946,9019987,2166
49.276451110839844,-123.11756896972656,1498615946,9020622,2249
49.27741622924805,-123.12657928466797,1498615946,9020636,2185
49.27731704711914,-123.12641906738281,1498615946,9020637,2109
49.28091812133789,-123.11090087890625,1498615946,9020649,2135
49.278316497802734,-123.12799835205078,1498615946,9020727,2243
49.27629852294922,-123.12487030029297,1498615946,9020756,2116
49.28083419799805,-123.11103057861328,1498615946,9020770,2174
49.23458480834961,-123.18588256835938,1498615946,9021246,2197
49.27914810180664,-123.05654907226562,1498615946,9021261,2171
49.26810073852539,-123.15215301513672,1498615946,9021320,2151
49.28478240966797,-123.11103057861328,1498615946,9021322,2178
49.2685661315918,-123.18244934082031,1498615946,9021347,2281
49.24586868286133,-123.18524932861328,1498615946,9021348,2139
49.2817497253418,-123.11921691894531,1498615946,9021394,2255
49.28316879272461,-123.0985336303711,1498615946,9021395,2242
49.25870132446289,-123.0566177368164,1498615946,9021396,2236
49.23436737060547,-123.09065246582031,1498615946,9021705,2572
49.22138214111328,-123.09086608886719,1498615946,9021730,2561
49.258365631103516,-123.08920288085938,1498615946,9021746,2511
49.26963424682617,-123.10060119628906,1498615946,9021827,2543
49.21106719970703,-123.0927963256836,1498615946,9021840,2505
49.26985168457031,-123.10060119628906,1498615946,9021850,2558
49.2315673828125,-123.09058380126953,1498615946,9021854,2568
49.24583435058594,-123.09020233154297,1498615946,9021915,2514
49.281734466552734,-123.10578155517578,1498615946,9021937,2516
49.21635055541992,-123.09100341796875,1498615946,9021918,2535
49.2623176574707,-123.0688705444336,1498615946,9022428,2153
49.2635498046875,-123.13536834716797,1498615946,9022430,2217
49.26190185546875,-123.03958129882812,1498615946,9022547,2115
49.264366149902344,-123.18681335449219,1498615946,9022405,2114
49.26300048828125,-123.10417938232422,1498615946,9022490,2283
49.2640495300293,-123.16698455810547,1498615946,9022499,2231
49.26285171508789,-123.09915161132812,1498615946,9022680,2128
49.26190185546875,-123.03974914550781,1498615946,9022681,2132
49.26190185546875,-123.03956604003906,1498615946,9022682,2267
49.262901306152344,-123.06768035888672,1498615946,9022659,2175
49.26359939575195,-123.13971710205078,1498615946,9022573,2227
49.26293182373047,-123.1014175415039,1498615946,9022629,2162
49.262451171875,-123.08390045166016,1498615946,9022644,2225
49.26313400268555,-123.10994720458984,1498615946,9022728,2232
49.28238296508789,-123.1182632446289,1498615946,9023354,2562
49.20764923095703,-123.14054870605469,1498615946,9023356,2567
49.27658462524414,-123.12702941894531,1498615946,9023412,2192
49.241416931152344,-123.13932037353516,1498615946,9023420,2510
49.26136779785156,-123.13873291015625,1498615946,9023460,2121
49.219398498535156,-123.1401138305664,1498615946,9023563,2552
49.221248626708984,-123.14002990722656,1498615946,9023564,2277
49.221134185791016,-123.14002990722656,1498615946,9023565,2191
49.234066009521484,-123.13961791992188,1498615946,9023566,2177
49.28274917602539,-123.11771392822266,1498615946,9023567,2523
49.263267517089844,-123.1385498046875,1498615946,9023568,2206
49.2636833190918,-123.14481353759766,1498615946,9023945,2250
0.0,0.0,1498615946,9023946,2223
49.281166076660156,-123.05906677246094,1498615946,9023942,2190
49.28128433227539,-123.09891510009766,1498615946,9023943,2170
49.28348159790039,-123.11663055419922,1498615946,9023944,2156
49.26376724243164,-123.2040023803711,1498615946,9024048,2130
49.26408386230469,-123.16908264160156,1498615946,9024049,2131
49.26486587524414,-123.13849639892578,1498615946,9024050,2219
49.280982971191406,-123.08184814453125,1498615946,9024051,2253
49.281166076660156,-123.06085205078125,1498615946,9024052,2184
49.26641845703125,-123.1151351928711,1498615946,9024552,9552
49.212799072265625,-123.11693572998047,1498615946,9024553,9482
49.233734130859375,-123.11638641357422,1498615946,9024624,9533
49.229366302490234,-123.11651611328125,1498615946,9024625,9506
49.26148223876953,-123.04431915283203,1498615946,9131559,2246
49.26634979248047,-123.04426574707031,1498615946,9131560,2125
49.281166076660156,-123.05874633789062,1498615946,9131579,2199
49.28128433227539,-123.09608459472656,1498615946,9131580,2203
49.28340148925781,-123.11672973632812,1498615946,9131581,2148
49.225467681884766,-123.15518188476562,1498615946,9131582,2274
49.25583267211914,-123.04441833496094,1498615946,9131591,2215
49.251800537109375,-123.04443359375,1498615946,9131592,2237
49.21379852294922,-123.14078521728516,1498615946,9131612,2288
49.213783264160156,-123.14078521728516,1498615946,9131630,2158
49.281349182128906,-123.09956359863281,1498615946,9131684,2180
49.280982971191406,-123.08201599121094,1498615946,9131709,2245
49.23801803588867,-123.15544891357422,1498615946,9131726,2222
49.26359939575195,-123.14009857177734,1498615946,9131727,2230
49.27574920654297,-123.12821960449219,1498615946,9131728,2105
49.247032165527344,-123.1533203125,1498615946,9131738,2195
49.279632568359375,-123.11280059814453,1498615946,9025517,2244
49.21289825439453,-123.13009643554688,1498615946,9025584,2157
49.256717681884766,-123.1272201538086,1498615946,9025585,2287
49.27909851074219,-123.1163330078125,1498615946,9025586,2136
49.241966247558594,-123.12779998779297,1498615946,9025651,2208
49.21329879760742,-123.13006591796875,1498615946,9025688,2145
49.2091178894043,-123.11608123779297,1498615946,9025689,2118
49.29216766357422,-123.13298034667969,1498615946,9073176,9695
49.28464889526367,-123.11483001708984,1498615946,9073178,9555
49.232181549072266,-123.02597045898438,1498615946,9026051,2257
49.24665069580078,-123.06836700439453,1498615946,9026052,2179
49.246665954589844,-123.06839752197266,1498615946,9026068,2161
49.26858139038086,-123.10079956054688,1498615946,9026108,2104
49.27880096435547,-123.09974670410156,1498615946,9026110,2144
49.280033111572266,-123.09970092773438,1498615946,9026118,2120
49.29209899902344,-123.13318634033203,1498615946,9026119,2134
49.232017517089844,-123.02974700927734,1498615946,9026131,2266
49.28448486328125,-123.11457061767578,1498615946,9026147,2169
49.27348327636719,-123.09989929199219,1498615946,9026169,2262
49.24858474731445,-123.07250213623047,1498615946,9026187,2213
49.29391860961914,-123.13573455810547,1498615946,9026197,2268
49.21968460083008,-123.0654525756836,1498615946,9026640,2513
49.281768798828125,-123.10575103759766,1498615946,9026652,2512
49.23161697387695,-123.06551361083984,1498615946,9026653,2515
49.280982971191406,-123.08208465576172,1498615946,9026663,2563
49.269981384277344,-123.06964874267578,1498615946,9026728,2539
49.253299713134766,-123.06673431396484,1498615946,9026753,2530
49.281333923339844,-123.09857940673828,1498615946,9026779,2548
49.27360153198242,-123.06956481933594,1498615946,9026835,2556
49.28398132324219,-123.11181640625,1498615946,9026858,2559
49.2149658203125,-123.06598663330078,1498615946,9026862,2507
49.257198333740234,-123.06986999511719,1498615946,9026863,2531
49.22876739501953,-123.06559753417969,1498615946,9026887,2504
49.28296661376953,-123.1102523803711,1498615946,9026904,2536
49.27360153198242,-123.06956481933594,1498615946,9026918,2528
49.28048324584961,-123.10371398925781,1498615946,9027459,9569
49.24589920043945,-123.07624816894531,1498615946,9027414,9696
49.27104949951172,-123.07733154296875,1498615946,9027432,9508
49.24413299560547,-123.0763168334961,1498615946,9027470,9693
49.286834716796875,-123.12141418457031,1498615946,9027506,9690
49.255733489990234,-123.07589721679688,1498615946,9027551,9703
49.28263473510742,-123.11173248291016,1498615946,9027552,9496
49.21328353881836,-123.07710266113281,1498615946,9027555,9563
49.27928161621094,-123.1048355102539,1498615946,9028063,1532
49.278751373291016,-123.10823059082031,1498615946,9028162,1518
49.273216247558594,-123.09857940673828,1498615946,9028163,1519
